,network,id,createdAt,staker,outcome,amount,dao,proposal
2894,mainnet,0xf293c048947c5c659ec350a4085472e50f57d5888a137b77a29ffd0ddd318681,1623254274,0xabd238fa6b6042438fbd22e7d398199080b4224c,Pass,700000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x94992e133c0349509a8dad7eeab5c227f72817b04969168d49b70c23f49875f2
2895,mainnet,0xf29b26cdaffe74a38f0869778468451701f98e348611e97bf9e63301f3396cce,1556742903,0xb1b7586656116d546033e3baff69bfcd6592225e,Pass,1300000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xf038967ac6e37121f54d5d4168df9d717282d63fac3f01f4c7e4b216268dfe6a
2896,mainnet,0xf2c0c6fd80c1050c3891bcfe9485cb742f8e76ffea59289b791be0da2ab65408,1567019646,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,Pass,200000000000000000000,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0x6a18c0414cf2ff0d830ff41494a80103966f3b4b7e42a07215efa0fbed9a52d8
2897,mainnet,0xf2c28d4d919dad16c47534563e9027917f793944580da5860176f1cf2df3c8e4,1555603741,0x0084fb1d84f2359cafd00f92b901c121521d6809,Pass,100000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x2153577cb7f7d0ef463f5eb836ad747787e9a56e8b6d73d764c744b37fa2c5b9
2898,mainnet,0xf2df94948c869dfe0cce3367bdb36ea2270c7ebc1e638f7d883c31b309b69098,1611477651,0x04d63662227e4742236a46399d005f988e0883cf,Pass,65000000000000000000,0x273d0f686a53a49a0fba2a801566b19f9aaf8fcd,0xccfad9d302395fe699e9b6d0dc905a480363b48deba57033784fbdd2075e6477
2899,mainnet,0xf30c9c296fe1cc7fdb80b0cc06d63d734cccabcfa9f587d70bf03bdae123b87a,1556288268,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,Pass,151000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xe3d324d392f972fda5eb6abbc5cb5682273ea6c6e2e2d8efd519d468ddfc3f07
2900,mainnet,0xf315080a407ae786f1ae4d59cbf904482cf56aface771d7dfb137f19694aece9,1561907789,0xe7b81ae742fdc4cac5f6280aa91bc28d6df34a89,Pass,90000000000000000000,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0x1b4567d818181f3540156e11efbc268ec69eaa36463ca7c16dad23cad6693bb5
2901,mainnet,0xf354a46355df110246da5da8a3854e16b4fc98b33ac17a7f14693628766519d3,1556602014,0x73db6408abbea97c5db8a2234c4027c315094936,Pass,45000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x9a162c206483f54333c8af72c0bd3f95af2a9497df45daab394c921e346137ca
2902,mainnet,0xf358ec4b75f52e3e092b25b9183f774561dcbadccc1cf40c504a47cf3c0334ff,1612881111,0x2b4cd93f38cd42b19a999853ad0f0013e9a73474,Pass,1100000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x0a3d700ed853358209ed8709823816ec799bfcb7f975afe4e0d41149521e173d
2903,mainnet,0xf35d4c462da9c85e307f488d47b86427e25076c152cbbefc32591ed0349ea2b7,1565720500,0xb0e83c2d71a991017e0116d58c5765abc57384af,Pass,1000000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xd59d02b95c0f41cf9020fddbfcde0d3fd11df64d951dbc685611faeb020f141d
2904,mainnet,0xf37e7fc29e594aa62113d4cb85487f347276c0ecae1d741791d4bb80a64eca62,1565604683,0x30043aabbcebbd887437ec4f0cfe6d4c0eb5cc64,Pass,350000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xf49b81a659fdffafcc68c4a50e628e783a480ebba81015451a96b5bedddca2e6
2905,mainnet,0xf3a9acc68d31f03cddb7c50926c9c96816286655a06bba3f02e30ea8fb3fbcbc,1668676403,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,400000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xcb28278e82c64b9a9949092a3562b79fdc611ccdd4931aaf47786faa0630293d
2906,mainnet,0xf3b58dca24ae047771706c95a5d7f60fc8de9f9b564c37cee0d005108deb0b1d,1583166429,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,Pass,1000000000000000000000,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0x9dfd719eacc5ee7a553567d987ef060844394057bd7ff6d0f9aeacc0da8398c6
2907,mainnet,0xf3cc8724fdd83eaa48e71e22b0e4f6a93c2cdab091b5bbe592adb9a23d65b984,1647611699,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,520000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x9c62869ae0347e7f65e18733e4bdf9f155e9d43b14250295757e88520e6a7043
2908,mainnet,0xf428cd266ab6103ffbfc3e916ee2cb18deafc4b080057898374a884610355226,1555420984,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,Pass,26000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x96453f64876a26d876487ecb4a79069ebed18ec0f828d70123cee1dddc4e1e4c
2909,mainnet,0xf45046ad72d022a44acb82f51d00f2af981781c1b005b608beb34fd2552c2f87,1573502784,0x6de3a8b94f89bac11099139979f61567ed33687a,Pass,200000000000000000000,0x2b8c70fffda7f3d7667f7cfede1429313886329c,0x7dcfd3116c6a7193d29cfcc652458b96ee806733b866b6576d1eac042d7293dc
2910,mainnet,0xf4565a30de4dda162d38c9b065c6a985095c2be1e881852ad6fd548c8936ac12,1582460582,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,Pass,90000000000000000000,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0xcd8df77b665f9bd05fa0ee7868d438fe654467edb17eb2a6fc2cace9301abf3d
2911,mainnet,0xf458fd7361d8b0236dd1df4b8c1f969393196cfb92337120c3725d6629a18b4d,1620289446,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,Pass,52000000000000000000,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0x60c71129bab8c99fe29214ae4b0e0f9ec6275768cfc43f5aea0d5df22fc90d15
2912,mainnet,0xf46d452c586a3725a478ce6cb157cb16a95c6220373028e7723a6d8dbdf7e935,1614984886,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,900000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xb0059342f6a23da0ec4e7d9eda63da0aaac81b6262eafb650c1e398150554562
2913,mainnet,0xf480998e91b60d84ddc49753f8f359e252c1b8720a1243ea313e03a08933af2f,1565248722,0x79d3544bbe7821f2be4bd745d3df1f14ed211c30,Pass,50000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x197953aa88b0a4c920595ff791706b6ccb07ad441e7a3bc76bc19a90dece0979
2914,mainnet,0xf48930769f08c2ca80c4b6e46e332d65f323279afa334995bb6f39dd566546b3,1564130462,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,Pass,500000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x59e30718f96aa2b43fa4b1118a2fdcac00f3cc93afe279d985c5e7ecaa30cb58
2915,mainnet,0xf494e2854cf8eb42349d4ba0f1177fe6139e6ab7158537db0f81cdee89632be9,1573491215,0x06044b5359d8df7886366c22c61c7ecd29becac7,Pass,251000000000000000000,0x2b8c70fffda7f3d7667f7cfede1429313886329c,0x20050a9b0d0e35cc575b52ef936caabc91907c5d35b167c8440608585a80ad70
2916,mainnet,0xf4a9c21915b3a6293ce7f29181b5c4796ecc560adff43e5f739b23e5bc43be89,1578572030,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,Pass,1000000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x609faeb774a363f3c11006698b72a7a29d4f7376e3d7b35e3d5e8c7974cd7185
2917,mainnet,0xf4bf6cf6da7b935a843b10006a084adbc6c54f95396f886261e956d1617c4203,1570054515,0x00fcaf8c715f4e8b4710a73fdcf9e729972612e3,Pass,700000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x510b945aa11c67387a8aca461415ecc089610f0aafdf4ea515f3ade3f4dc0191
2918,mainnet,0xf4cf6630725a0ba9494135de61d50b4012885acf1644ed3b563c7fbaf6ce9acd,1572183783,0xe7b81ae742fdc4cac5f6280aa91bc28d6df34a89,Fail,351000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x5a5845b11b96ac0ce88a15200a842f59354b0ab301895448fcb50de7ed2d42c8
2919,mainnet,0xf4ddb6b4edf0801a96969576e869d2687a75961f374e595e380b0b6947340bfc,1556309462,0x1a8d832a6c10013ddeb7340839b0c39bffc0bd13,Pass,300000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xe1be9044c206f39ff83a1b176a4588578dd328000ce20967a832b6479b2c5091
2920,mainnet,0xf4f7bd07c7d735f0bec3d5a987f4e4e2bdb8dd194f5b219c7f2150f7cd0ae7c7,1673040167,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Fail,400000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xb8e4dfb4505166c44c0baad349be43f2c48d2409c4926c2b369922f9fedde5d7
2921,mainnet,0xf4f88cdbbeb857f55f8c547e14073052d20398a41ff7cbdfad75ef29e9fe95ae,1562760114,0x72e1638bd8cd371bfb04cf665b749a0e4ae38324,Pass,150000000000000000000,0x70c36947837b43665ed5ea85c112aa0f72cf9fb3,0x795250f93f0d5748af78a1389f9fc99d4afa885d58af35abba1bd01f4cf7aa73
2922,mainnet,0xf4fcd6c4bd800de00097111fc7a6225c582c256c9a0dfd1987e6cabdc8a55a62,1597709856,0x0ebe6da02f0dbda532e841dedec796b6548481b2,Fail,1000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xdf6c217e3fcab7bf0a794ecfbe8b6d14a4bcf4dd22f86b2493ec103c48621d3e
2923,mainnet,0xf504043260b0d573227fa2f938d98acf7d48d103cc7f92e85dfaa54e5f607644,1598621000,0x08eec580ad41e9994599bad7d2a74a9874a2852c,Pass,750000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x951573f425f4af3056e539294c64adeb5c1dd1be8e2ed0e2f492e00a3a95acb8
2924,mainnet,0xf51fe20de7f8ccda9b32012238f3bd146770db4b2d4896d891d395dbed87031a,1630207440,0xabd238fa6b6042438fbd22e7d398199080b4224c,Pass,1200000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x36007396a6789b9a39c3e4803b655d52eb9a1a721b066371d3d5d2b422614414
2925,mainnet,0xf526303234b5644bb15431f32d5621a12e14911e0e9acf9a25b97b11ae091394,1573555265,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,Pass,1200000000000000000000,0x2b8c70fffda7f3d7667f7cfede1429313886329c,0x443c64ce9b00108f701608e41eb0355facb7445ca1b1c381d6c3f0b7e24b8ef4
2926,mainnet,0xf53e70e1b956e9df275c280aeb38dfbbfa1cf39ec4f148f2bac60c0ceb1b59a5,1673365103,0x034a5f8678455ea078021e7a5b34ab7ef210674e,Fail,20000000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xca3a8a822eb52af6ab36840bc89605a803e0e71b42e15f15f5a0750279eeb327
2927,mainnet,0xf54a142ca6f9c3b5819d0da5d7fdd656163dacdc8cd286377ec6bb4b46ba8f95,1563489029,0x00fcaf8c715f4e8b4710a73fdcf9e729972612e3,Pass,450000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xfbbbac022e96e6ef338e915ea9d5ef409feccef43aa032591216f6f095a65f5c
2928,mainnet,0xf54cc10890786a67d245b69c73e98d8a55e396b1f58eb66db3e0cc27831bc14b,1567364193,0x50589344709e59885ac585a525c46a8979041177,Pass,70000000000000000000,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0x4cbbd416373b8cd9f2c7f0ca48430372897c264a8a52f85356b2ccdd6906107e
2929,mainnet,0xf576ed195e98597413714ad41527381de17bb0d72a5186fce7f576668901eca0,1602990765,0x583acc79585d3cb195ea8125f6f80ad459b46313,Pass,1000000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x1671f98969c98f61dfbc3e57c1b3a043a5a0d7b2548bf3150bb2aecb995ba461
2930,mainnet,0xf57e2cbef4e4ade7cf6cd99844c1497a6b02e8882f1b831180118ac8e9128fa9,1614225369,0xf29d9bc8b46b2ff26867bed73ba2def0e160bbff,Pass,1521000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xa09251449a47e692e103044ad40e55777cdc46540079109f662619f76968c8c0
2931,mainnet,0xf5c27c3a3a755ab6f163bfe6e3c1b7d6a4c35134016d1fa27ccf0720d2eb581a,1599834481,0x84443f61efc60d10da9f9a2398980cd5748394bb,Pass,1500000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xee313c51c84acf63a0b7af1e6f03d2e6f79db98ef6ed23c592d1d09376510d12
2932,mainnet,0xf5ebd4b284e6a875941357ea28123364f704d3891124330dba576b88d1f01e74,1598204620,0xb0e83c2d71a991017e0116d58c5765abc57384af,Pass,260000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xb516b03e02d1b5416602c5cbdac48bc9281ce6689a6ca9493a752f32cc138ac1
2933,mainnet,0xf5f4da82216fb8f03bbbf68ee576fb29552f6de639beefae5f486a853eca9d7e,1573685276,0x9e29c36fde1f284fc3b40b1d67f23f49a1a23bd6,Fail,200000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xcb7d1cbc162bfd372e995a1068c184ccde2a7c9875ee5ef8e03dc83c7bd2fe2e
2934,mainnet,0xf5ff1b3d1681578a6c409945b6909169e9169496c804200284e91982bb735ce1,1585692337,0x24597c5c68687e816ffc0c69e064cb70bb62a9cd,Pass,151000000000000000000,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0x340eb17742a2875e15c09e1ac61cd0bb70e15ee9fe8a07ff6ac93ef559debdac
2935,mainnet,0xf60ff6195203bc61aeba8c0f50ae9ee381c145c931f7afb84aff98f26f9d6f70,1565776860,0x5bdc20c8d3b00268c1cb0d1ae404956b6feef19a,Pass,1000000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x74cbda473a10059324404c16da7ebfb95926da34354607fc89ae2629942e2a24
2936,mainnet,0xf64c9445de7ed38f5fa14efeba984f5022e54239e25b0c04b71c7847a2c2f7a8,1569971457,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,Pass,300000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x47d16bab9af5551f9ac10b13e32726ceefe6c01152a9b9da01626172d9afda2e
2937,mainnet,0xf6569f4675173d0bd57ebd4aa017d112c4395c993ab322cd8d7abf2bd77b5d95,1567420308,0x50589344709e59885ac585a525c46a8979041177,Pass,151000000000000000000,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0xa82bca49835ec310bba3e13090c064bfb5a07404bc8ca873ecf32191d1e26197
2938,mainnet,0xf65e85972c48b80b75178cb1ff223fc5a2db0f5f7c54b469812ae28ffdf17419,1581033796,0x6de3a8b94f89bac11099139979f61567ed33687a,Pass,500000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x490169e484184f66410f06f348e5a0fd874a77698be37653be7e7d915419b292
2939,mainnet,0xf6815622390abb5a74be02b0ced687dbb7eb6a5a271980824c7c9baacc59377c,1562440214,0x455f20cc3a68dd35fb7ec39d1a50a652206d324c,Pass,163000000000000000000,0x6bee9b81e434f7afce72a43a4016719315069539,0x8ec8002753eb2d6a78f0903955480c5f604155b006025d69b3c9b4a0a3700881
2940,mainnet,0xf681aa235bdae62bac9b8473ba3345dad85a18abeb40f03998bde7f537f7ed23,1563095918,0x8de962fdc6521a426389aad89e1c067c8f816004,Fail,250000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xd71f2fd944d06e0e38582afcea4062db5eaa01604c5615b38e72953413deb1d9
2941,mainnet,0xf68f2d167a0acbe75c764b32a508bd21213447dec93d1daf00a647bb7a544a8f,1603743573,0x08eec580ad41e9994599bad7d2a74a9874a2852c,Pass,750000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x5b653359211d79fb170b4ddbd69af1a1db14eabbcf2bfc354721e66d03f86342
2942,mainnet,0xf6a541ee9c95b34e3e6a3d4d2a8758cf48b628dd6e413f33cbd7ab0d36cb2f66,1556636923,0x0f07d407ac41d6dbb2cf237b0704c0ab5b9b8754,Pass,50000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xe3d324d392f972fda5eb6abbc5cb5682273ea6c6e2e2d8efd519d468ddfc3f07
2943,mainnet,0xf6c9674475133e12ce1f18de962092c910cd9021f8a86e17c02f86a5230b7222,1583843203,0x0bb2fc3db7d41378a6ca74dd532f8d3313ad8a89,Pass,190000000000000000000,0xe56b4d8d42b1c9ea7dda8a6950e3699755943de7,0x9113510dc855039bf27778d62380681afdd5544e7b32252f42944a3fdc76be89
2944,mainnet,0xf6cdd1e22e39e3f8449b4bc6f498909c92cba6af3eee3619847e6d70121c812b,1633352759,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,518500000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x9b0fb917354a44259e7b7e9f2f4a894f6f215d9dfaf946c1be5aaf5f881f0606
2945,mainnet,0xf6d4bb08c5e63aa02de8c1d10a065cce58144b1f74e381be2b2c983fa7917d79,1577191234,0x7e19563299ed66d0b108c50a0e44232b8b41b9b6,Pass,160000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x545354a27eff8995a0586356b2a9182ad64b109af8be2987d7431447bbf12a63
2946,mainnet,0xf6d70c7c0b24bfe15ffadbda8d21e3e076ba8c52a3613124b9fe877a86f64848,1603947896,0xabd238fa6b6042438fbd22e7d398199080b4224c,Pass,2500000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xfe6f5cbdeb29a4a95dfa194726684b53f9374eeaf553a51eb16514fd8539df9a
2947,mainnet,0xf6e496f1b774e0d3b0ce7c5863d014d46621e8d4723b82eb177ce2e3d7b40464,1563137701,0xedf4a91ebec2270c12991704ab010ecb93565b2d,Fail,510000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xb92d2df99a47244c07a9d7ef73530c273f1d65230dbff9e95873d82c0314534e
2948,mainnet,0xf6e5a9db43220e91c511bbe8db3a829f6848003c46cf20c67d48038eabdb8bd3,1561394601,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,Pass,550000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xa2b6dd41595f0137cbad3e5c375d70bcb8b7d20b823e089e845c9a66224127fd
2949,mainnet,0xf6e6335caab8716191b1383227e87f29cfbcdd95f8b78e873bb3dfecfcd7d713,1603409010,0x583acc79585d3cb195ea8125f6f80ad459b46313,Pass,1500000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x9f0ea1924e7c4e6c99b44fd22fa859a167b705c97f8898b9b7a007df6d42341b
2950,mainnet,0xf6f196f738fefcc4d644e6e537b50f5df76f8ef6ebcf58a882e54342bc63faa5,1562241025,0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,Pass,50000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x67c0422425bfa936542362e77e8e846101d1ca99cc75df31ba2c30ca67cc2307
2951,mainnet,0xf6f6124b5f7f81cd51028ab5ddc52ed267517d052a847dff2190d49a9176a2c7,1670151935,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,420000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x65fafb545eecb2063c92a56e668396fbcdbc40dfe63105e21c388a24d4099d04
2952,mainnet,0xf71b724496751be090743f7e0315f52e0fc08d14cf07736bf75e164a844641fc,1562662634,0x1812a7cae9c0038d5744fb8354f7a55eb0761229,Pass,232000000000000000000,0x6bee9b81e434f7afce72a43a4016719315069539,0x81e2c98b22b4f9be9deeb4be352b8fdb10dc444f0ca369bbc7dbefd22e914d1b
2953,mainnet,0xf71d1ba302185aa024f99c8822455818edd382c8fec446632b7055f63884790b,1573499428,0xaa679e4ee126f49c4c7e06bffae0f64562e74deb,Pass,133000000000000000000,0x2b8c70fffda7f3d7667f7cfede1429313886329c,0x0abd8dcd41c5d43cd778763aefe76907b695df77136e400d61dce61aa0db4418
2954,mainnet,0xf7460a9c706bae82c5c505fa2ee4ea79f69136fe1e10452b52e18579adfe74b2,1594484248,0xa7d862394234c3480a1f3f278fa710e1a0d2d728,Pass,246000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x9d3988d7948b1a8e0b80525c43e1f9214ac463d8a8f669f8925b63e5df22ae5b
2955,mainnet,0xf7492f649fd8f14e5affe062caf4b9103139e1a874a47d349fdbb7c4eeb9f016,1589720073,0xb9b237e7d96c6135e3df3ca4804945a8e56ff46c,Pass,1280000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xf91d5a41be82d535a142183085a668f2ee7b9c53cafff289d8fd42ef72729218
2956,mainnet,0xf764a0036af26888a963b7a3c1dee26bed599667c42e0868c11c47230da92061,1567418065,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,Pass,600000000000000000000,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0x2777565ad03e176b0fee5e2df34ebba27f3a47b2e63a353090269ba3dc3c5964
2957,mainnet,0xf7656ca2ead795ed301710c731235e05caa1d787897ec3984ab556d0ba618e6c,1560984993,0x91744ccd83d4ca77a4e4698374a9d18d0c99db48,Pass,50000000000000000000,0x3324b516df92e78463d8b0616dd146cf6c58b0b9,0x2bfc59721c78acc0037c0df821e8dfffb169fb59f19a1d2197d86ae48b4fadd9
2958,mainnet,0xf779afcade8d8dc8d52e8172af6a894370d610513096d05c79d250423dec94d7,1575475997,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,Pass,800000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x87bae5f5abc61cbea62813f71e1a8dc2afabab1fdbd1bbf12593b24e760c5d3c
2959,mainnet,0xf77ee427e8dac3ec562eb38b0547ea7664fb7d0316480dc94e0f67e79d65b61b,1556480448,0xde3669ac6ff1e45a4be3d669f0c18750c959c28d,Pass,25000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xe1be9044c206f39ff83a1b176a4588578dd328000ce20967a832b6479b2c5091
2960,mainnet,0xf78af13d8a1772190bcae465fe74c8068856bc2d264aaf83bbbb61451b2c16bf,1578911926,0x7e19563299ed66d0b108c50a0e44232b8b41b9b6,Pass,100000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x10faedabfe50b856517569b3efe1166726155f6673b5f8adba57e82cffc9909d
2961,mainnet,0xf79f09cb3296419206da3c21f3caf8fc561cba58957d721ee4da5a9d7d771764,1592174951,0xcaa9c1251dfdad81f4175edbd09ba9d9131aca77,Pass,2000000000000000000,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,0xa735b85229c771eff069567ae1835173dc89de44974612b228e8a577b6ad6ed3
2962,mainnet,0xf7decb16ed9d655065a1860bdb698b75299e1c54fb59c1e693af6e249a9b3efd,1568128961,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,Pass,800000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x1028395c04be193612c35a13967efb4e6ab57e3f3767ca714eecb4f31421d2ab
2963,mainnet,0xf7e0bce2c94460f39d5b7a566212907f24a860c0758803c3a4aef54caad70f69,1589274789,0xb435871b0959561226b4d903b1abf79528177e81,Pass,400000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xb2cba79e9b6493b7b5d8d90948388dbbb5963690218c77773c556e6c175d5ec1
2964,mainnet,0xf7eb50855ff0eaa6029e6b08037994084fd519e8ca26032aef3201ed25eb8143,1583764497,0x6de3a8b94f89bac11099139979f61567ed33687a,Pass,600000000000000000000,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0x271d198015851a8acb2d28cb8be53b4a54081a23a76cb1014ebe9b03fb2a0f4f
2965,mainnet,0xf82a524068e065fbcadb0cc836d9bb57a440a9ed39eb65ea971174871d704316,1565937351,0x5bdc20c8d3b00268c1cb0d1ae404956b6feef19a,Pass,300000000000000000000,0xe8e1d0f1783b22ff409deb14fa5acc9cce2a3d15,0xe6c17c4352b55f0c6795611c9c3254906012675d442c5a2c784894ba5902a67b
2966,mainnet,0xf82b38d1f5d40b673daa7dd65942a3ff0bef93f4775a321f1aac4a61a6ebeff4,1580416659,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,Pass,220000000000000000000,0xe8e1d0f1783b22ff409deb14fa5acc9cce2a3d15,0xf9645ed72badbdcd357603b0f01523e4e45aec53266e2fbfc2b5456977f92196
2967,mainnet,0xf86fff37de215b9ef8f38a4cebd90efa039d4c98192ae3569214acfe52c728e2,1675569443,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,500000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xb8a28f5b4c3651312f1fd2ef1627e0e5d10d9de54fb02e5fe208b37a0fe50faf
2968,mainnet,0xf887bf4b3420f4b9db1df46e6a52541c9005104442d58a56115a671376116e6a,1556900944,0x00fcaf8c715f4e8b4710a73fdcf9e729972612e3,Pass,500000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x356f3e0e79329047b6a408f7fe76947237394ed1500a93ee2ede88c47c34b4b3
2969,mainnet,0xf8a65ae3f294d8adc94a52e5300bb5005fb0a2258411c74a9e1c1a85b1c926fc,1626877413,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,450000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xc76f14216428b1382eba3e67f82243849aabbb76c155b7aa3de2d7981d8a27e9
2970,mainnet,0xf8b6e796738532ba5aee441ea8d3444857e7801281e0afc50ab2ff50101a6c07,1560869644,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,Pass,350000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x56bc3a5ea6c7225a8d1acef80afef52badcc0a76837d16a0cca7f6431109d787
2971,mainnet,0xf8be137bf5191868431cb07dc1cfdb0eb7b2836c9a38b56dec2477d480e9673d,1594932620,0xb435871b0959561226b4d903b1abf79528177e81,Pass,300000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0xf4d34dd806b6253366cf89c58b9b41d674f476c2f7c0d5173ed73801eb60fc4f
2972,mainnet,0xf8e1bb5b90a55c3ea97048e13e5adb9676dde05d08e3db9a351d817706919534,1667217275,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,1000000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x8d20dcb81ce2ad44b8abb17a337c50ccdbd3f4c8fe0caaf88c5ea1aee14f3fc0
2973,mainnet,0xf8eb495806251342ea79dc755a99d9239ec96cbff9824d457c23cbcf525c8494,1640077216,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,1075000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x2b9f2d7ea8c8e3a871e5b82788f012672c7403657dbb80539bb010277ffd5d6f
2974,mainnet,0xf92d2593985abde9c4c91dd81a6c554992907ad9e38e485c5f6902a1055b894c,1556815925,0xebec8c75c489ab7fab3e20ea556a2cf7e0da9b4b,Pass,30000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x9b9e1025eb86e4015e6b9622db8cc7b17262d547df4f5ef2553375a9714ad86a
