,network,id,createdAt,molochAddress,memberAddress,shares,loot
2149,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x00493aa44bcfd6f0c2ecc7f8b154e4fb352d1c81-rage-15269566,1617062205,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x00493aa44bcfd6f0c2ecc7f8b154e4fb352d1c81,0,5000
2150,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x0103a4966daba5a947df52b0b892d8b3fdef5a4f-rage-15272435,1617076870,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x0103a4966daba5a947df52b0b892d8b3fdef5a4f,0,5000
2151,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x01974549c9b9a30d47c548a16b120b1caa7b586c-rage-15265465,1617041610,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x01974549c9b9a30d47c548a16b120b1caa7b586c,0,5000
2152,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x048dda49a50d7168749fe893ae1e2e37d448570e-rage-15269865,1617063745,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x048dda49a50d7168749fe893ae1e2e37d448570e,0,600
2153,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x04c4a90801d1ef5ae8576a0a5bdd8eeab362a644-rage-15265750,1617043065,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x04c4a90801d1ef5ae8576a0a5bdd8eeab362a644,0,3300
2154,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x094e4b82a5722271546cca99c8c351bd840669ae-rage-15278570,1617107915,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x094e4b82a5722271546cca99c8c351bd840669ae,0,5000
2155,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x0998160bdf3ff6d86a4e9d5c31e0efc3ca7e7d01-rage-15266464,1617046645,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x0998160bdf3ff6d86a4e9d5c31e0efc3ca7e7d01,0,5000
2156,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x0a3b67b88adf575654e071cf9c3e8065fc365967-rage-15265517,1617041880,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x0a3b67b88adf575654e071cf9c3e8065fc365967,0,550
2157,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x0c0057af75d6fcb35566621e8639ba06755c4c29-rage-15269130,1617060015,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x0c0057af75d6fcb35566621e8639ba06755c4c29,0,5000
2158,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x0eeb15cada5996ae022d72ef5a1cf3f6a4f3a017-rage-15265591,1617042255,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x0eeb15cada5996ae022d72ef5a1cf3f6a4f3a017,0,1000
2159,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x10031a8001d7ac0bf507cad46ff5e835c339d89a-rage-15267886,1617053765,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x10031a8001d7ac0bf507cad46ff5e835c339d89a,0,4999
2160,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x10d06df6dc1e8a9166b10522c0e8ba86965ec57c-rage-15265645,1617042530,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x10d06df6dc1e8a9166b10522c0e8ba86965ec57c,0,5000
2161,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x10fa00823d930bd4ab3592cded68d830da652d22-rage-15306252,1617247815,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x10fa00823d930bd4ab3592cded68d830da652d22,0,5000
2162,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x124d05e1cf1316141463224e3b9a9592044ee325-rage-15265394,1617041250,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x124d05e1cf1316141463224e3b9a9592044ee325,0,5000
2163,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x1397bb4c96ab4bf5dff1d85d8dc664b19b0d11d4-rage-15270842,1617068775,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x1397bb4c96ab4bf5dff1d85d8dc664b19b0d11d4,0,2290
2164,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x14d92832265eeafdef9e526356fefc90105966c3-rage-15265430,1617041430,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x14d92832265eeafdef9e526356fefc90105966c3,0,5000
2165,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x152ad1bf404061fff6d893480de08ed64035bdf4-rage-15272435,1617076870,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x152ad1bf404061fff6d893480de08ed64035bdf4,0,5000
2166,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x1729f93e3c3c74b503b8130516984ced70bf47d9-rage-15265450,1617041535,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x1729f93e3c3c74b503b8130516984ced70bf47d9,0,5000
2167,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x19a3de16ba962e85c8526ed43f483db8fd581127-rage-15265392,1617041240,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x19a3de16ba962e85c8526ed43f483db8fd581127,0,5000
2168,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x1a304de5841ebe9c831ee9f1878b529f0d20d11c-rage-15293789,1617184845,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x1a304de5841ebe9c831ee9f1878b529f0d20d11c,0,5000
2169,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x1a951a3da4265b4135f55a97cf695acbaf8ba674-rage-15265397,1617041265,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x1a951a3da4265b4135f55a97cf695acbaf8ba674,0,5000
2170,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x1be178db4f24bce596055a02fd27b6119c7b1918-rage-15267141,1617050030,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x1be178db4f24bce596055a02fd27b6119c7b1918,0,5000
2171,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x1c9133f417f4e94fd64bb3c2fb0b523e07dfd10b-rage-15652037,1618995485,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x1c9133f417f4e94fd64bb3c2fb0b523e07dfd10b,0,5000
2172,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x1da75fb0da32653fdab9ddecdb42f2ed61f8a28b-rage-15265964,1617044135,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x1da75fb0da32653fdab9ddecdb42f2ed61f8a28b,0,5000
2173,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x1df428833f2c9fb1ef098754e5d710432450d706-rage-15272321,1617076295,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x1df428833f2c9fb1ef098754e5d710432450d706,0,5000
2174,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x1e77c2a3c19633e16f96eaea90b116cbaeb5889e-rage-15266351,1617046080,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x1e77c2a3c19633e16f96eaea90b116cbaeb5889e,0,5000
2175,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x1e8cbbbfb827785ecc23dd0426a8907c7cdcca3a-rage-15266962,1617049135,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x1e8cbbbfb827785ecc23dd0426a8907c7cdcca3a,0,400
2176,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x1ebef03483030dd746c0bba924e828ce2c0534ea-rage-15265412,1617041340,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x1ebef03483030dd746c0bba924e828ce2c0534ea,0,5000
2177,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x207eefaa23349da54b1200eed7768b3ff19b2701-rage-15276556,1617097815,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x207eefaa23349da54b1200eed7768b3ff19b2701,0,5000
2178,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x20f9e5a17b00350f1eaf9ad18bc5be0d54c0bc3f-rage-15265548,1617042035,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x20f9e5a17b00350f1eaf9ad18bc5be0d54c0bc3f,0,5000
2179,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x2123e6171de8f2693c326d32129c9c3c6b5ebf63-rage-15266553,1617047090,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x2123e6171de8f2693c326d32129c9c3c6b5ebf63,0,5000
2180,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x21271500be1638e05e6fba300520f4f019f34a4e-rage-15270506,1617067035,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x21271500be1638e05e6fba300520f4f019f34a4e,0,4990
2181,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x2231efaad0a4be141bb0a01e8a667c21e83db189-rage-15306195,1617247530,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x2231efaad0a4be141bb0a01e8a667c21e83db189,0,5000
2182,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x23e01e05aa1376fa3ac83c954816b967a7302891-rage-15266204,1617045345,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x23e01e05aa1376fa3ac83c954816b967a7302891,0,5000
2183,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x2401050448b48346042b3cd5bb95cfb9c9e2e9ad-rage-15265575,1617042170,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x2401050448b48346042b3cd5bb95cfb9c9e2e9ad,0,5000
2184,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x25db6e7a8e95e328c944ff3412dbb98cc7a91806-rage-15270739,1617068235,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x25db6e7a8e95e328c944ff3412dbb98cc7a91806,0,5000
2185,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x2611998da417daf5d7858f5b0f01d03496ba65fd-rage-15269738,1617063090,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x2611998da417daf5d7858f5b0f01d03496ba65fd,0,5000
2186,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x26c990a0f778e13c2f8e2c4fc0fb1fdb55a79824-rage-15266017,1617044405,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x26c990a0f778e13c2f8e2c4fc0fb1fdb55a79824,0,5000
2187,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x2759321df4c0f0475c41bbf9d17891bd42e32c3c-rage-15287648,1617153730,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x2759321df4c0f0475c41bbf9d17891bd42e32c3c,0,89
2188,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x27c27151f9bc6330b767bab8dcada11a253ccb8c-rage-15266281,1617045730,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x27c27151f9bc6330b767bab8dcada11a253ccb8c,0,5000
2189,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x2823785f8a57e6bb03370d04dc115916c64f29b2-rage-15270716,1617068115,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x2823785f8a57e6bb03370d04dc115916c64f29b2,0,4950
2190,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x288025c2f4edba0f4c52f7d1ad7b24337f702b11-rage-15273986,1617084775,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x288025c2f4edba0f4c52f7d1ad7b24337f702b11,0,5000
2191,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x292b78a5ad6214971c0ec79cb9d7eb3cf20957fb-rage-15273428,1617081925,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x292b78a5ad6214971c0ec79cb9d7eb3cf20957fb,0,4999
2192,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x294388d7f62065784666f797ca6919a4b8cef4ab-rage-15270927,1617069205,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x294388d7f62065784666f797ca6919a4b8cef4ab,0,5000
2193,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x2993e1d02b11377f44455aedc618c705acbb0591-rage-15265577,1617042180,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x2993e1d02b11377f44455aedc618c705acbb0591,0,2000
2194,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x2a39e8f1aba1ad9dea8a8079f6d709ca5b6e28c2-rage-15266585,1617047250,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x2a39e8f1aba1ad9dea8a8079f6d709ca5b6e28c2,0,5000
2195,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x2dbc54d6993a1db9be6431292036641ec73e8c70-rage-15271916,1617074245,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x2dbc54d6993a1db9be6431292036641ec73e8c70,0,4930
2196,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x2ea631bda7f9bb50b441c7d627f0a89d1fee0ebc-rage-15265462,1617041595,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x2ea631bda7f9bb50b441c7d627f0a89d1fee0ebc,0,5000
2197,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x2f64a660421e9a251b141ce2d510f029240f41a4-rage-15271525,1617072250,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x2f64a660421e9a251b141ce2d510f029240f41a4,0,5000
2198,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x308bff328370fc4a9683ab9fcd79a21be6dc5ee4-rage-15265578,1617042185,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x308bff328370fc4a9683ab9fcd79a21be6dc5ee4,0,5000
2199,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x31e523f2fee6ea62f6eb4b9b04beb96027db27ed-rage-15265441,1617041485,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x31e523f2fee6ea62f6eb4b9b04beb96027db27ed,0,5000
2200,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x325a992d92aaa1b7dcfff064510a8cee676c4771-rage-15266546,1617047055,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x325a992d92aaa1b7dcfff064510a8cee676c4771,0,5000
2201,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x331e5d9c3f48a73a46ad73c4d998c182a7f461e6-rage-15280464,1617117455,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x331e5d9c3f48a73a46ad73c4d998c182a7f461e6,0,500
2202,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x339dd90e14ec35d2f74ffea7495c2fb0150af2ba-rage-15269866,1617063750,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x339dd90e14ec35d2f74ffea7495c2fb0150af2ba,0,4900
2203,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x3424f391fb83293ab1ef8b15c1fa1f115462b32c-rage-15294893,1617190380,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x3424f391fb83293ab1ef8b15c1fa1f115462b32c,0,5000
2204,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x372d5ab34d594a68a01ddc78b0464add52d3a242-rage-15270638,1617067715,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x372d5ab34d594a68a01ddc78b0464add52d3a242,0,5000
2205,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x39432039ddbd6fc67668386c897e54c1c5554ce4-rage-15265557,1617042080,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x39432039ddbd6fc67668386c897e54c1c5554ce4,0,2000
2206,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x397280cf8cb7e4240e769dbf229a396b75a135df-rage-15268170,1617055185,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x397280cf8cb7e4240e769dbf229a396b75a135df,0,5000
2207,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x3ccd7b219252d561e3e555da25f9dd122af94bf1-rage-15265804,1617043335,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x3ccd7b219252d561e3e555da25f9dd122af94bf1,0,5000
2208,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x3dc356d5633c6a5b4f81fd993210a6c8c19e220a-rage-15290386,1617167595,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x3dc356d5633c6a5b4f81fd993210a6c8c19e220a,0,5000
2209,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x3df63ffee8e62544928170494d3edc8cc0a934d5-rage-15266614,1617047395,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x3df63ffee8e62544928170494d3edc8cc0a934d5,0,5000
2210,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x404f4c126df0127e5bc3ecf2d566099fd29509e1-rage-15268906,1617058895,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x404f4c126df0127e5bc3ecf2d566099fd29509e1,0,5000
2211,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x410dcf5bc94a68c8de5ae99c18a89a3a8946462c-rage-15265835,1617043490,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x410dcf5bc94a68c8de5ae99c18a89a3a8946462c,0,3873
2212,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x4268560e1fd35f4006af49dbfb8db2edb218424f-rage-15265491,1617041745,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x4268560e1fd35f4006af49dbfb8db2edb218424f,0,5000
2213,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x428700e86c104f4ee8139a69ecdca09e843f6297-rage-15277858,1617104340,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x428700e86c104f4ee8139a69ecdca09e843f6297,0,5000
2214,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x431b8b8db7db48d317b2c95c558dc9003b0faefc-rage-15266956,1617049105,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x431b8b8db7db48d317b2c95c558dc9003b0faefc,0,5000
2215,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x43f9873fcf56b25f605a45b89169213ff0fc9ec3-rage-15271101,1617070095,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x43f9873fcf56b25f605a45b89169213ff0fc9ec3,0,800
2216,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x44acd0ff3be9fdfb932453c82b5df5739d28b276-rage-15265850,1617043565,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x44acd0ff3be9fdfb932453c82b5df5739d28b276,0,4900
2217,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x44bfd564126b69490184dfe7b8c438d4ae0f6032-rage-15268937,1617059050,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x44bfd564126b69490184dfe7b8c438d4ae0f6032,0,999
2218,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x45055661d18ab2759b6df86415a7e2f982f0ca19-rage-15266068,1617044660,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x45055661d18ab2759b6df86415a7e2f982f0ca19,0,5000
2219,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x451248229712d6f207ff9466d8d3a33cb59d103c-rage-15268253,1617055605,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x451248229712d6f207ff9466d8d3a33cb59d103c,0,5000
2220,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x453430158943a4cbce379c9dd32aa2f6e1b8c77f-rage-15277980,1617104950,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x453430158943a4cbce379c9dd32aa2f6e1b8c77f,0,1000
2221,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x45febdca2ad62c155c5097beb1f8ab94f621936f-rage-15266909,1617048870,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x45febdca2ad62c155c5097beb1f8ab94f621936f,0,5000
2222,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x48f88a8d8e4a9dff33c0a4d857a81a189c2d6e07-rage-15268526,1617056980,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x48f88a8d8e4a9dff33c0a4d857a81a189c2d6e07,0,1900
2223,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x4925c8d00e2c94dd9b00d299b249d3fa6e1c2bf4-rage-15266035,1617044495,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x4925c8d00e2c94dd9b00d299b249d3fa6e1c2bf4,0,250
2224,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x4c51c3dc01e445140388f94fdd946c5942dc7930-rage-15268877,1617058750,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x4c51c3dc01e445140388f94fdd946c5942dc7930,0,5000
2225,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x4d928359e8556197f161f4927a928dfde9c3d1a8-rage-15272707,1617078255,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x4d928359e8556197f161f4927a928dfde9c3d1a8,0,5000
2226,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x4e32ebe322b4743adc6c27f8b66fcd4d539f2045-rage-15265563,1617042110,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x4e32ebe322b4743adc6c27f8b66fcd4d539f2045,0,5000
2227,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x51795b3acb74395ee4788a03492221c2328e4861-rage-15265662,1617042615,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x51795b3acb74395ee4788a03492221c2328e4861,0,2800
2228,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x51aeb544c49ea8cc11e7421ac870019d628f8ba2-rage-15265750,1617043065,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x51aeb544c49ea8cc11e7421ac870019d628f8ba2,0,3000
2229,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x52d4d46e28dc72b1cef2cb8eb5ec75dd12bc4df3-rage-15271542,1617072340,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x52d4d46e28dc72b1cef2cb8eb5ec75dd12bc4df3,0,2500
2230,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x52dcbd812598dcd10da71d65f9ae23a86b15999e-rage-15269666,1617062720,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x52dcbd812598dcd10da71d65f9ae23a86b15999e,0,5000
2231,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x58f123bd4261ea25955b362be57d89f4b6e7110a-rage-15285717,1617143970,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x58f123bd4261ea25955b362be57d89f4b6e7110a,0,5000
2232,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x58f5ee1bd9b7bcaadd808bbed710bc35696afe48-rage-15265495,1617041765,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x58f5ee1bd9b7bcaadd808bbed710bc35696afe48,0,5000
2233,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x5916cb687b9e0e94b1dc3b6916c626da0fae5766-rage-15268984,1617059285,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x5916cb687b9e0e94b1dc3b6916c626da0fae5766,0,5000
2234,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x591a4dd54a149a31d8355220875e705bb122e576-rage-15266623,1617047440,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x591a4dd54a149a31d8355220875e705bb122e576,0,5000
2235,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x59241f5e850a9ce8a215a49bb2a7499b31296a94-rage-15266174,1617045195,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x59241f5e850a9ce8a215a49bb2a7499b31296a94,0,5000
2236,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x5aa59e166e4405c05abf85ad44a8ed84a1d51a06-rage-15267351,1617051080,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x5aa59e166e4405c05abf85ad44a8ed84a1d51a06,0,99
2237,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x5b76247e1fa700107d3eaf5ad4de09d0aca611bc-rage-15282644,1617128405,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x5b76247e1fa700107d3eaf5ad4de09d0aca611bc,0,5000
2238,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x5c5014d47b5b4e128b028492c2a7a3398fc7f4c8-rage-15266723,1617047940,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x5c5014d47b5b4e128b028492c2a7a3398fc7f4c8,0,5000
2239,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x5c628e4a2320a0f2c0cc749102f4f99b48626166-rage-15265514,1617041860,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x5c628e4a2320a0f2c0cc749102f4f99b48626166,0,4980
2240,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x5c8494ffcfba5ab54f9a812c2f3157fb07a974a5-rage-15268710,1617057915,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x5c8494ffcfba5ab54f9a812c2f3157fb07a974a5,0,5000
2241,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x5d49c7f7330907fd67401782f95d93c3ff7305dd-rage-15266209,1617045370,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x5d49c7f7330907fd67401782f95d93c3ff7305dd,0,5000
2242,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x5df52e6b70f25919ad29add390efe2614f91b2c6-rage-15270149,1617065185,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x5df52e6b70f25919ad29add390efe2614f91b2c6,0,4999
2243,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x5e9b423c21236ee2e0c3f36c014aa0f3fc64fcd1-rage-15265430,1617041430,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x5e9b423c21236ee2e0c3f36c014aa0f3fc64fcd1,0,5000
2244,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x617231eeddadc1bdf0698e97792d9956c1688888-rage-15265423,1617041395,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x617231eeddadc1bdf0698e97792d9956c1688888,0,5000
2245,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x6193396c4f5f0d1022675a19053d80108330bdb1-rage-15268574,1617057225,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x6193396c4f5f0d1022675a19053d80108330bdb1,0,5000
2246,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x62c3852419a71d70ff05fdef83cddabde533b3e4-rage-15286365,1617147220,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x62c3852419a71d70ff05fdef83cddabde533b3e4,0,217
2247,xdai,0x44f2f58eb410c3099d59db44e8ab9859e886c176-member-0x648ad6f58367b42ba3efab45b220528e4f180437-rage-15272861,1617079040,0x44f2f58eb410c3099d59db44e8ab9859e886c176,0x648ad6f58367b42ba3efab45b220528e4f180437,0,5000
