,id,isForwarder,isUpgradeable,repoName,repoAddress,organizationId,network
5925,0x522ec2e8dc811e58abb426a9bba3681f19e8532f,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0x56c47c948d9f8ff75add778fd200cd55d2725f9c,mainnet
5926,0x522f1f932d63a341ad2eafa536895c758a590501,False,False,evm-script-registry,,0x0c2bf81979b8e34a7db74e04d4c59e7b36941eb5,mainnet
5927,0x5231bd6cb2d6091a09deea3672cd181a27672b09,False,True,acl,,0x5feed010a99f695852f8eb7b12e77cf6ecd7be17,mainnet
5928,0x5232411f979883b6c848b67270c886ce490f0fcd,False,True,token-balance-oracle,0x768b2940a01e8ecc63e1a41d0f9f80a780fc90a0,0x61aa750c54a7116f11e43df661169b65892145ed,mainnet
5929,0x523557a52a19b39319d716d37b1c0db5c4163436,False,True,kernel,,0x523557a52a19b39319d716d37b1c0db5c4163436,mainnet
5930,0x523702a26f1cf3efbe2aebff4ff0259cd02fe117,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0x73a7ecd1f6149b96578eb282213ba42c0ca8e07f,mainnet
5931,0x523b517b2271bd1b1dc5a7f057cba440c59496e1,False,True,redemptions,0x816743e6f7465ccf0b3fdd93ea9a3739e88696ed,0x2877d44c894435d374b77a2789714824b021f3fb,mainnet
5932,0x523cf7f2fefcc90293449a6d1dbdf2de961d4315,False,True,projects,0x0a9be50c24f8536fa11d17a77d0baa4290f720fc,0xf452605bc44c5c59d8e9d986eed3e4470d81f283,mainnet
5933,0x523da03f05965a4dec79482e853c859ad1795894,True,True,voting,0x12ccf2830f54b865f6d97aa0bc18897baec02185,0xff6ca8be2e3b7727d92f1d057a86e80ebfb4452a,mainnet
5934,0x5243bbb8ab7e20cd0e2828274d1b30e2b07cf3a3,True,True,dot-voting,0xd461886059dc6a06dc052474ac9bc2fd172465db,0x20df33a4fac4b338a4552952477b144c3a5943d3,mainnet
5935,0x5246a163803a97d1fa046d85b722f5c51c728408,True,True,voting,0x12ccf2830f54b865f6d97aa0bc18897baec02185,0x0c188b183ff758500d1d18b432313d10e9f6b8a4,mainnet
5936,0x524a8adda0afb2ee8ca0742268949c5465895d61,True,True,voting,0x12ccf2830f54b865f6d97aa0bc18897baec02185,0xb356e5ace2f4592f1eb5228d92d96b11d6c31bd7,mainnet
5937,0x524e2e3b35314e0f0a16a58d887d858181a1ab46,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0xb26a7d885119123dfc4a3dd89c5b4be3560c8c28,mainnet
5938,0x5251bc1450f1325585a61602b9b49ececf0acb50,False,True,acl,,0x02b2517e5fe5e87263f5ddfeaac21c0d7395fc05,mainnet
5939,0x5251fb0b3fad70adf1c2153d4320eb73a7f2d531,False,True,kernel,,0x5251fb0b3fad70adf1c2153d4320eb73a7f2d531,mainnet
5940,0x52544714117a8693704124f849c5f316668cc74a,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0x3a8ca372b0c8f6587ac8d40d91f02584cd3e5357,mainnet
5941,0x5257028b9483654b3a42c99a33eb5d5bc66f1ace,True,True,dot-voting,0xd461886059dc6a06dc052474ac9bc2fd172465db,0x2fba28676b88d96496157343b3658c2cf2397727,mainnet
5942,0x525832ef2d27310d8d3ad583ed6cac57296a3c0d,False,False,evm-script-registry,,0x47d92d2166dacf9810207af0bedab2fa0efef8c7,mainnet
5943,0x525c52a977705a023211ddd5ce0c28438e248020,False,True,kernel,,0x525c52a977705a023211ddd5ce0c28438e248020,mainnet
5944,0x525ec86fa0ecb0a2f02fc8dadaf5ddb817a873de,True,True,voting,0x12ccf2830f54b865f6d97aa0bc18897baec02185,0x0a03551c7b77520cf61b71b79d667559c9e8db07,mainnet
5945,0x5261040d4256cfe7f81745fbbd0b71047b56eaa5,False,True,vault,0xe73671913a7860c0fbdc3987871c1eff732916bf,0xce852f7c344a343d52a8ae4dbe033a8c7b7ca75c,mainnet
5946,0x5261e62074aadc8542dc95e908e1fb0710e59c3c,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0xc54176ef97a7ef7023b79f47eb6a0f3b7c631e00,mainnet
5947,0x5262ce902b54cb9b7f80c5875b9ce6fb3dcede7b,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0xa0ff959150ed4f0100345ce783c216fcbe4d4826,mainnet
5948,0x5263e81450a47f66e11d86751bd9eb655f8801e5,False,True,kernel,,0x5263e81450a47f66e11d86751bd9eb655f8801e5,mainnet
5949,0x52710201193d39058697fc2ee37a069c6fcb253a,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0xbb714080b7732f3227b022a0a897549d91d4ce48,mainnet
5950,0x5271dee9a0eb591bc18f407d46379c2511f4bc3e,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0xf8ae1d50e7531b64766360d0bceb83baaab0b6c0,mainnet
5951,0x5276e1da9ce6482ab164c562cdd7c4619c885e71,False,True,projects,0x0a9be50c24f8536fa11d17a77d0baa4290f720fc,0x61132d04e8df9b1a2f30b34c47277cc471cbbef3,mainnet
5952,0x527a7b13c4993cdfbf2793bfc82d09d61ac5d7c0,False,False,evm-script-registry,,0x0927b9495208450cd3ad62a904858852de5196eb,mainnet
5953,0x527b6221fd9970fe4add4dea83d2907c35643238,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0x4ee9596a9389892adb0da634e1099f012b3c918a,mainnet
5954,0x5280a2c3f03be6a053f31da3d64533a19255052a,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0xbe802b19933da3fbb923d70df0b62a1bbd2ab839,mainnet
5955,0x5289ec8ba5902ce6b87e2a244f061cbc29c29484,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0x5a3b1d5a6cc2ea187a24dc00c4be785e7083f53a,mainnet
5956,0x528b3335d5a457683993371d6048c41f2d7df399,False,False,evm-script-registry,,0x603b284084c88187452a4e662569426da08da689,mainnet
5957,0x528f6dc4c8f764be18cc616eede62ca25cb1936d,False,True,aragon-fundraising,0x9aab7602e8a66b8ad5cc7f17cf47b8d390127878,0x2e2d6da3974d7fcb45a653e161a0582bc8712a4c,mainnet
5958,0x5291c4c2c85e3240369614858bb1a52ee18e336e,False,True,vault,0xe73671913a7860c0fbdc3987871c1eff732916bf,0x9d92881193386dda38c3402a194369964a89327b,mainnet
5959,0x529402add002bec238ed4f686edd8e829970b028,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0xacf1921f2298d977843fe8b6d56d57e9060799ef,mainnet
5960,0x5295eecf131ff93aad0581139abe051e703590c7,False,True,address-book,0x5d47d1786d68c91c43ac21b3a9e485cac2b50644,0xf98997bbe337bcc157cc691ae0aa442a01a90233,mainnet
5961,0x529744ba7f9e0b8a10a499f1baad17c53be1a837,False,True,allocations,0x4aa5d6622c7fe568dd3a20026c25e688194ee1be,0x08a3e5835b456bbddd81dc722735bb61def85f2e,mainnet
5962,0x529d7a022e267fb951b7d727902791ad3f050e45,False,True,allocations,0x4aa5d6622c7fe568dd3a20026c25e688194ee1be,0x062437f139e4041f5a06d8444e958f2bd85d60a1,mainnet
5963,0x529e4f1e9031d2b1f3970a59c2788381462f5f38,False,True,projects,0x0a9be50c24f8536fa11d17a77d0baa4290f720fc,0x2727244fd1c4806b0c082b8c6ff2319f59832676,mainnet
5964,0x52a04f8a020d12db9d27f96adcc9d836fcee1b35,False,False,evm-script-registry,,0x7cb674770916daa20a7a03378da7216c4611886c,mainnet
5965,0x52a47bc05e2fa31364aca0b2241c314baa774699,False,True,vault,0xe73671913a7860c0fbdc3987871c1eff732916bf,0x217f0eb1038e5acd2a6e1f395575c4cd462e28a1,mainnet
5966,0x52a7441d6c496b178adfa9a4fd9fa7be6a845efd,False,True,kernel,,0x52a7441d6c496b178adfa9a4fd9fa7be6a845efd,mainnet
5967,0x52aa0087cf928f261abd9f79f8c9be0c6c26a70b,False,True,kernel,,0x52aa0087cf928f261abd9f79f8c9be0c6c26a70b,mainnet
5968,0x52ad43a9a0cfaeb3cd1c4eb7f033473edcee85ec,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0x1a611683eb17a4372c0330dab159d8dc3c17f8b2,mainnet
5969,0x52b164b2120221b6051bd01aace4159631d5e1b3,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0x8b474678b12c0f11289ac686dbde429c4feeab62,mainnet
5970,0x52c0394f411373970e2f396ff54545eae3c11a6e,True,True,voting,0x12ccf2830f54b865f6d97aa0bc18897baec02185,0x5a97e1816073114eb96f746585c01f7d2abf877f,mainnet
5971,0x52c053dd07b831c67b45c7aec914b533b313eb23,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0x3d520017c932c8739be6dcba2d76be940ed7c78b,mainnet
5972,0x52c264c16a55a8a0e77fb9d742d656a421cff07e,False,True,kernel,,0x52c264c16a55a8a0e77fb9d742d656a421cff07e,mainnet
5973,0x52c6d9d867c962bc54f28d24bf547c09db297a64,False,False,evm-script-registry,,0x70310a10129f6431a15e21fa1c0b7853015c5bd0,mainnet
5974,0x52c8db5b1c2c4f947b1afe419792b9ef3cf93c50,False,True,redemptions,0x816743e6f7465ccf0b3fdd93ea9a3739e88696ed,0xbd6885adeb8c9557f974daa6a12c35d4ac100392,mainnet
5975,0x52cdf7be529a01635b532bdac073e1e305856c0f,False,True,vault,0xe73671913a7860c0fbdc3987871c1eff732916bf,0xfa6ab9f4571501adf4c8ad60a77b9de23643dd0e,mainnet
5976,0x52d4b55e724174a124e0b75886b0a1c87e582607,True,True,voting,0x12ccf2830f54b865f6d97aa0bc18897baec02185,0x63368f093442ffce9125ca8037de9ec2fd7b5ac0,mainnet
5977,0x52e4d19fb7f42dfdc5b09f26e53b93be08adcc76,True,True,voting,0x12ccf2830f54b865f6d97aa0bc18897baec02185,0x42a5516dbe218432dfaada0f8f43950a250cddd6,mainnet
5978,0x52e6ea392927459031b75a38f5b91c8b83d67bdf,False,True,kernel,,0x52e6ea392927459031b75a38f5b91c8b83d67bdf,mainnet
5979,0x52e8520e111a6727d88e006b1118dfb4781b6d75,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0x23b5db33e824822e8d98698c4929be2ff1ba70e4,mainnet
5980,0x52f0fa6a2b78c13d0d14f2dca9109113665ae735,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0xc1a90f60e32321c3c12c6996d57608cfa439641e,mainnet
5981,0x52f3e84e0c307ccfcb853d0eb27cd57692726ee0,False,True,kernel,,0x52f3e84e0c307ccfcb853d0eb27cd57692726ee0,mainnet
5982,0x52f78de45a4ea26c0c13b28b2acce84f6a8c03bd,False,True,acl,,0x6218a1490182c97390bdfad033ed121b1ca8ec8f,mainnet
5983,0x52fbd2f730f920b39b6c8f8c8880fd9b4661789e,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0x213f5ca6a716ce3123c907302c7050bc33969f9b,mainnet
5984,0x52fc35f6d4b579b7a3aed5a6e80186654bbd852d,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0xebd2ac3087a228294d19e7b7a5679caf2ae2faa1,mainnet
5985,0x52fcd2e55bb7eb78ff83b6a5648d452b5671cec4,True,True,voting,0x12ccf2830f54b865f6d97aa0bc18897baec02185,0x8eb38a926c096c5d99e71d84973b8e9c690b99a9,mainnet
5986,0x52fe3b4fa51dfcade258bb828491a7ff278bc4d1,False,False,evm-script-registry,,0x10260359bb7853aed566aa7a66774f8099fed2ec,mainnet
5987,0x53006834b7f35c1d698991d00faa4160e697c312,True,True,voting,0x12ccf2830f54b865f6d97aa0bc18897baec02185,0xf862150324e7c0ae6d7fc868bb94ae97960e07af,mainnet
5988,0x5301a9dd197dd80b94ee14b79bb0a636ff534d1c,True,True,voting,0x12ccf2830f54b865f6d97aa0bc18897baec02185,0xbaf2eb7b0649b8c28970e7d9e8f5dee9b6f6d9fe,mainnet
5989,0x53053621ad7af400c80848082f88ab496c4c1a28,False,False,evm-script-registry,,0x74ab8e2008a50c6975fcb350dfa02044829513a1,mainnet
5990,0x53093635c3377e1d1021319114e5b20a641f28d6,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0x47d92d2166dacf9810207af0bedab2fa0efef8c7,mainnet
5991,0x530b751676538321e396d9f6f20a04d67be1959e,False,False,evm-script-registry,,0xf817f5bc02c9f17027f3d0558100bc642eaa845b,mainnet
5992,0x530e0558ed846d51c437b57c8f2a4d52a14ee557,False,True,vault,0xe73671913a7860c0fbdc3987871c1eff732916bf,0xf34a9e66c3a11e48d288d49162d58e574a37d79a,mainnet
5993,0x530e6417b551ce120dfcdbde67000e397827e552,False,False,evm-script-registry,,0xbf03f50367ee2492b7a332c85991b483b34108cf,mainnet
5994,0x5313bbfb562824b58d69e3c3a99cda6e56b98966,False,False,evm-script-registry,,0xdf516805b2dba9abd4b923cb0bb22d311556f035,mainnet
5995,0x53175a405636bf09f906072a4e88822e7dfc7360,True,True,voting,0x12ccf2830f54b865f6d97aa0bc18897baec02185,0xa34b3e2f0315570e203b26adf241ccfdb33aaf0c,mainnet
5996,0x531dae6c6e1d3a42d99c2363612e029099c7f8f1,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0x3ce5ceef2e787c538b4d5a54470de741225de342,mainnet
5997,0x531fa5cda674219a084b0a5ee9e35f706fa8e46f,False,True,acl,,0x91babf597d874421b0ca32139fd74d8748b7278f,mainnet
5998,0x5320dc012fc0e4a0621fda64f67c99c4030ff1c9,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0xfd279fa418d64088eeef512ca2d4e1812293baa2,mainnet
5999,0x53214269da99a4850496561074362a56afde4213,True,True,voting,0x12ccf2830f54b865f6d97aa0bc18897baec02185,0xa3a39afab12126b782f32f0fe0cc9c762d0a587f,mainnet
6000,0x5322fbd77f1b88629b528bd049f7aeea50c71e3c,False,True,acl,,0xf2ab1786fcbce760dadf232e9abe792f6ffe636c,mainnet
6001,0x5323366982569422bb466d5ac421901d567f0253,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0xcb2c48bc614c8ecc85d6cfa6f7aa0db24069b754,mainnet
6002,0x5324de7ed80ab582e131d8cbd1125e1b2d993297,False,True,kernel,,0x5324de7ed80ab582e131d8cbd1125e1b2d993297,mainnet
6003,0x53269b398fa51eef464076530f5b4344fa94eb9a,False,True,token-request,0xe5cbf0786494680ef35fc6e51b08cbb4f4c638ae,0x42276fa54330bfa4c5e99a9c2e99ab1a3b54f637,mainnet
6004,0x5327aa5720cf803069e8ef6ac8e85b6f96161dda,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0xdebc47385fcc207961ca76cf7c6c5181af715d11,mainnet
6005,0x532c2baf39829830215878e9b6de931590c83ef5,True,True,voting,0x12ccf2830f54b865f6d97aa0bc18897baec02185,0xeac77253b72b7dc404f998b10d188d9b767ba5ea,mainnet
6006,0x532e367420aa49fff691e9eb3f87e81472d3dd92,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0x9bcd4b40a956b57b13be49217875d0de739a4bf7,mainnet
6007,0x5334db55943de20755cc862bb126d8bdea2312ba,False,False,evm-script-registry,,0xd71d16aa80afbc7cc20d2217e068729d7a4addf8,mainnet
6008,0x533701ebdc259bc49efbb73f091260d0cb7cc2f5,False,True,kernel,,0x533701ebdc259bc49efbb73f091260d0cb7cc2f5,mainnet
6009,0x5342c6577a759ba1e705eb75286641bb28948de3,False,True,acl,,0xaf3098521355bc588424560155a40c5b4bf7185e,mainnet
6010,0x534992d73a18c6e55b9e4143287a040bcb6828bb,False,False,evm-script-registry,,0x966dc8443c0575085de7e2c479dc01031343cc76,mainnet
6011,0x534a5e3fc3ab478403e717decd208bfb658f65c0,True,True,dot-voting,0xd461886059dc6a06dc052474ac9bc2fd172465db,0xa0a168545ed8246926449d7f0128d4202b07c728,mainnet
6012,0x53562ecd4bb24b5d347774aed1af18549972bf36,False,True,kernel,,0x53562ecd4bb24b5d347774aed1af18549972bf36,mainnet
6013,0x535770898ca6ae986412e84dfce1a9383bbc0aaf,False,True,vault,0xe73671913a7860c0fbdc3987871c1eff732916bf,0xd0f1cdd57c054372b6d46c781b0c70ab44708e9d,mainnet
6014,0x535ab7bca5eb2fe20c71bbcf2b62eb01080906c8,False,True,vault,0xe73671913a7860c0fbdc3987871c1eff732916bf,0x8dd8a5dcde0181564387fd04b6290d74ed76629a,mainnet
6015,0x53605ef12a03d5951818aadeb1a1f44ac2b4f9b6,False,True,projects,0x0a9be50c24f8536fa11d17a77d0baa4290f720fc,0x4ae2eaa4e4935f57961c2c36175a021c5d2220d1,mainnet
6016,0x5360f3f3db3c0a6965d72c90434fc45dddba2371,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0x299577acad9edb943d78172378215d8ee4c6cfba,mainnet
6017,0x53672b50043ace661c6bb607b069e3b2b825ed9f,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0x89c4aaea503726a3452c382b4b953361a2d64750,mainnet
6018,0x536b82834059f0ed979b06838a5d1226dc4417f1,False,False,evm-script-registry,,0xb5c200827b52bc87f3b6c3890b92356ec7c2d455,mainnet
6019,0x536ddc646d2375d05c3f8a416d9ef99016e8e929,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0xf603a312ec807c95bb2d2248a876b124239e437c,mainnet
6020,0x536e5779620e42df9a86fdb6c24333bee2148abc,False,False,evm-script-registry,,0xb4752c4ebb059dacf2c041e2af0c29a11933ff17,mainnet
6021,0x53703acbf10c112440cdb149964ff44fe80356ea,False,True,acl,,0x86e1d13f6b92135442fe17279cdbb54c166c0ffd,mainnet
6022,0x5373d21662fd28e7f00c7ee4e53aeac5911d7892,False,True,kernel,,0x5373d21662fd28e7f00c7ee4e53aeac5911d7892,mainnet
6023,0x5379ac1b544e1eb434af98b0f7638f4c5e4faf52,False,True,redemptions,0x816743e6f7465ccf0b3fdd93ea9a3739e88696ed,0xb7871fd450cc0cfd4c5c09f1d8cfb1bcba751528,mainnet
6024,0x537c268a121f266b5d31d3feeecc5736f5a6c4a9,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0xe5ebee598bd3d0889509032eb76a1a715e007d17,mainnet
6025,0x538333eb898ef91518759988df3ca746df34f848,False,True,acl,,0x98044a66371ed75425db18946e8166f3ab416efa,mainnet
6026,0x5383f8b4046d7b58b64e7ff57bfe9e1148158f97,False,True,vault,0xe73671913a7860c0fbdc3987871c1eff732916bf,0xf354d19f2b066d5f37b23180472f1c861582363c,mainnet
6027,0x538525b5ceed17b30e33a9a80ee865a7672628bb,False,True,acl,,0x732d2853d3a4d177728a4a245c75dcd547763ff6,mainnet
6028,0x53863ed878506fe05d085c620906da34d4c9b773,True,True,dot-voting,0xd461886059dc6a06dc052474ac9bc2fd172465db,0xf01502c336b669c4455e022c4491045afb4f10cc,mainnet
6029,0x5389ccd03050810c0d8bdea36cc42205dabecce5,False,False,evm-script-registry,,0xcd3d9b832bff15e0a519610372c6aac651872dde,mainnet
6030,0x538b343e63a7b171e31ff08380d6430d56906a08,False,True,projects,0x0a9be50c24f8536fa11d17a77d0baa4290f720fc,0xec5e193d7ea3f7ab14e087022856c17bf7a8e8cd,mainnet
6031,0x538d19098f5c22b70070183024b6ef3eb34b8431,False,True,acl,,0x747f902290fb015a9c83d0862cbe0666813492e2,mainnet
6032,0x538fae85a5aad094148bee8b75643d2f0df4c864,False,True,acl,,0x59e6af49fc9e1709689290d4ffaad5a97329e9dd,mainnet
6033,0x5390e30886e17b19f34acb6a024b94389af167f5,False,True,vault,0xe73671913a7860c0fbdc3987871c1eff732916bf,0x68f6dcbd103591e1d7da1fc80654c52cbd9f88c6,mainnet
6034,0x5399790344759c1bf0f9c8aa68e50c0c7436f128,False,True,acl,,0x70f34c7793babb82bdedaaaec3840847cb2c48a2,mainnet
6035,0x539c1fe7bbfc94dad501525f4939cc6947820882,False,True,vault,0xe73671913a7860c0fbdc3987871c1eff732916bf,0x0829a89fbc5c2dc894f1989fd6804ce2940b1023,mainnet
6036,0x539d1e3e9364e81beb7155cfe2222aa237c9479c,False,True,vault,0xe73671913a7860c0fbdc3987871c1eff732916bf,0xed83383b54a7fdb9185e15c259fc54a29b7e8b41,mainnet
6037,0x539e5ba19dde6bcfb63566c6d7f413803b84da4a,False,True,kernel,,0x539e5ba19dde6bcfb63566c6d7f413803b84da4a,mainnet
6038,0x539e69c5b144c96dc6f8595cd8198968613f2cbc,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0x05c0c2fad0ef9a24e4ddac37420089b29457ebe1,mainnet
6039,0x53a095f3c264e9c17de2f994a0f502ef11c30353,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0xd240098838fb63555cedffe492320091f78c2a3f,mainnet
6040,0x53a172a4ab5917ca326ff9c49e4b4e1e3258960e,False,True,kernel,,0x53a172a4ab5917ca326ff9c49e4b4e1e3258960e,mainnet
6041,0x53a474e15fd82ee7209aeb866997283acd37e018,False,True,kernel,,0x53a474e15fd82ee7209aeb866997283acd37e018,mainnet
6042,0x53a7bd61b7b3ec42255723daefe72671c9ba0f02,False,True,vault,0xe73671913a7860c0fbdc3987871c1eff732916bf,0x0d4386ad13c381dd9ef6f12d9e61fc938d380282,mainnet
6043,0x53ad330b71d259cddb5d356073813cab5ae85436,False,False,evm-script-registry,,0xaf3098521355bc588424560155a40c5b4bf7185e,mainnet
6044,0x53adcfd3ca1c8a402cb3725864aeefb6a51c2643,False,True,acl,,0x14a3fc97df51a2a4f3e2394bea063fc5fd763819,mainnet
6045,0x53af3460cf7d4437278b0892606b9ee514b39af1,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0x4c4606f341ff622f37f961322d4a302eeafdfb82,mainnet
6046,0x53b3e85b19c9be2f424b85e65b17513c7b8f8e73,False,False,evm-script-registry,,0x950d07549dda27dd56e5f929bd4c7d3775459eb1,mainnet
6047,0x53b61428785abe0e8b0c5591f83fd61c4b721831,True,True,voting,0x12ccf2830f54b865f6d97aa0bc18897baec02185,0xe62de1de3f681906605305ec4c8d0c89d3f061f5,mainnet
6048,0x53ba2e04919b4d1721d9e3894ed3142c900ed157,False,True,allocations,0x4aa5d6622c7fe568dd3a20026c25e688194ee1be,0xb096b18fde004a784ff894dcbc1153ca2c1fdad9,mainnet
6049,0x53c64a500e244387f3dc74033cb1ea77475039b7,False,False,evm-script-registry,,0x33e5ea5777ee2748c8824c65a5f2de8544b316df,mainnet
6050,0x53c89695aff199cbe7eb021325c2771048da1ad0,False,False,evm-script-registry,,0x97bd7837fc02eb5633fd5db65d8248503e9f0c74,mainnet
6051,0x53c8cfba17239edf0f74ebefbd575bdb2a7b908c,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0x0eb47820fc925d772db6b421afb42e1f36566fc9,mainnet
6052,0x53cf885957b91092bcc1922368deed24bfb44a7c,False,True,acl,,0x99ea184ff7c5a2483ca984be45a50ed0d49dd022,mainnet
6053,0x53cfe7cffb726d0c41b5576f9c587d44c771056d,True,True,voting,0x12ccf2830f54b865f6d97aa0bc18897baec02185,0x38989f2679fed83fc4e2b7736fbdf0129d838e47,mainnet
6054,0x53d0413fb317e810338dac6bc2140c10c729d8ed,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0xc1bd990130cc140689fc95bc55808f5b7c5b35ae,mainnet
6055,0x53d1ab2e1d38799df2bed703ed57498c3edd9452,False,False,evm-script-registry,,0x6f25cadb127a00cee6de9f1340c9a48f439c5ba0,mainnet
6056,0x53d4f66c9c31e82641396961c5771914576afff5,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0x90ad96f4b534698bd58410124ce400d6261261fb,mainnet
6057,0x53dce058c6da7997f394b321e135b1029fa7cc22,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0x37a636fc12df7b503825081c2f1dedf3420669cb,mainnet
6058,0x53df60737545d46446dde0f5c46b141d942f3944,True,True,agent,0x52ac38791ef1561b172ca89d7115f178d058e57b,0x318ff756bba401cf65cd1260e005cb57120e7780,mainnet
6059,0x53df6b164d8c841042b9b11c4d1a51d6b647e9f9,False,True,kernel,,0x53df6b164d8c841042b9b11c4d1a51d6b647e9f9,mainnet
6060,0x53dfd4d31cf3f4835934b4b6d231b98d1322ebaa,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0x82f7943720d8f0205d6fab2b97719c37f41c30ea,mainnet
6061,0x53e2cd1eb0b51e72c7ab3e67c18d4bbbab1da4d4,True,True,voting,0x12ccf2830f54b865f6d97aa0bc18897baec02185,0x762ce798c4a2c9b8e1316db8c0b4622d5c9a6481,mainnet
6062,0x53e36de3a57b7ea56d3bbce7f6bacd0ddfe5234b,False,False,evm-script-registry,,0x289b52aafc188ef3503d1eb949c0b869ce1ba860,mainnet
6063,0x53e5b3ada0a75f87c3875f8c48d93c0be4048ea8,False,True,acl,,0xc93bb9f5365899c12ed4292502427b5dee681d46,mainnet
6064,0x53e5f3de0cd4ba440d8656913821170b43e03f64,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0xf3490c4d109407ecbccdac54ff39f9e684bf7a04,mainnet
6065,0x53e73a5f2658d2a6863e89070f6eef75ea2286a3,False,True,kernel,,0x53e73a5f2658d2a6863e89070f6eef75ea2286a3,mainnet
6066,0x53eafb2b0c70da07541eac86833b1e82bd3741e1,False,False,evm-script-registry,,0x44868470d0550a1b4a6f65c566ab74f239f7a655,mainnet
6067,0x53ee77b81d6a1416b0fba98ab589f39530fa4b64,False,True,vault,0xe73671913a7860c0fbdc3987871c1eff732916bf,0x70ac2055859cd5460171d2a89134933add2497ca,mainnet
6068,0x53ef10f7d486de3c836bffb022cc08f52dbb7bd4,False,True,acl,,0x8161b06192dc6efe8ed9addfdd648029c1d51942,mainnet
6069,0x53ef88b596318f3d3c0f5cbfbff5313f220f029c,False,True,finance,0x2dab32a4befc9cd6221796ece92e98137c13647a,0xa63d8e45f06cb123150653217509e416e2cf299e,mainnet
6070,0x53f3d9a6e9d08eb0f5ecf70f4c9f12461801dcbf,False,False,evm-script-registry,,0xf38911b445783f569b5de5dcecf7261295647157,mainnet
6071,0x53f7c97ab0c345d85ccb5e3a92c2505eaf90a225,False,True,acl,,0x6481778245c9fcd2592dd9fbcc540dd60531b52e,mainnet
6072,0x53f86706d6ac82b07f26ad81c7de6a31883260f5,True,True,agent,0x52ac38791ef1561b172ca89d7115f178d058e57b,0x3a9a76248244740885d0d271f585bedcd34354e4,mainnet
6073,0x53fb37a63492600a51e368bc45edce65c8de9fee,True,True,voting,0x12ccf2830f54b865f6d97aa0bc18897baec02185,0xe17f103b1b0b5ca9a5611301c100d2df8d5ab143,mainnet
6074,0x53fb632bf701d685e53285b97a3983061c00fe32,True,True,token-manager,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,0x153ea76982f97997db597c979b3990059d8f92c4,mainnet
6075,0x53fccd8dba59767896724e6d4d98b0e99db6d539,False,True,vault,0xe73671913a7860c0fbdc3987871c1eff732916bf,0x8dc956e804154577f5a0581d14feb01173fb544e,mainnet
6076,0x53fdcd66986d77669257419e5afdf634d72845be,False,False,evm-script-registry,,0x866a4c25a5c12b910fc535710474ea41417a0e88,mainnet
